gain	59	1	-98.05
gain	1	60	-99.21
gain	60	1	-97.92
gain	1	61	-103.30
gain	61	1	-102.07
gain	1	62	-101.22
gain	62	1	-99.32
gain	1	63	-104.97
gain	63	1	-102.42
gain	2	3	-53.67
gain	3	2	-54.20
gain	2	4	-68.57
gain	4	2	-66.75
gain	2	5	-76.97
gain	5	2	-75.55
gain	2	6	-85.25
gain	6	2	-86.14
gain	2	7	-93.68
gain	7	2	-92.19
gain	2	8	-66.00
gain	8	2	-64.92
gain	2	9	-65.85
gain	9	2	-66.74
gain	2	10	-60.29
gain	10	2	-60.77
gain	2	11	-60.97
gain	11	2	-60.52
gain	2	12	-77.79
gain	12	2	-78.86
gain	2	13	-74.51
gain	13	2	-75.33
gain	2	14	-87.30
gain	14	2	-88.55
gain	2	15	-86.27
gain	15	2	-85.14
gain	2	16	-78.71
gain	16	2	-76.96
gain	2	17	-76.19
gain	17	2	-78.05
gain	2	18	-69.97
gain	18	2	-70.19
gain	2	19	-70.83
gain	19	2	-71.40
gain	2	20	-79.28
gain	20	2	-77.30
gain	2	21	-82.87
gain	21	2	-82.63
gain	2	22	-88.78
gain	22	2	-88.90
gain	2	23	-88.28
gain	23	2	-89.38
gain	2	24	-83.43
gain	24	2	-82.85
gain	2	25	-81.04
gain	25	2	-79.57
gain	2	26	-75.88
gain	26	2	-74.34
gain	2	27	-84.43
gain	27	2	-85.81
gain	2	28	-78.67
gain	28	2	-78.21
gain	2	29	-87.40
gain	29	2	-86.93
gain	2	30	-94.71
gain	30	2	-94.14
gain	2	31	-92.64
gain	31	2	-93.41
gain	2	32	-88.64
gain	32	2	-87.90
gain	2	33	-94.81
gain	33	2	-94.09
gain	2	34	-83.08
gain	34	2	-81.86
gain	2	35	-84.86
gain	35	2	-85.64
gain	2	36	-85.31
gain	36	2	-85.57
gain	2	37	-87.34
gain	37	2	-86.20
gain	2	38	-93.56
gain	38	2	-93.37
gain	2	39	-93.70
gain	39	2	-92.95
gain	2	40	-83.85
gain	40	2	-83.73
gain	2	41	-89.17
gain	41	2	-89.67
gain	2	42	-91.18
gain	42	2	-91.50
gain	2	43	-95.82
gain	43	2	-97.01
gain	2	44	-90.05
gain	44	2	-89.81
gain	2	45	-95.38
gain	45	2	-94.80
gain	2	46	-91.32
gain	46	2	-91.65
gain	2	47	-93.06
gain	47	2	-93.89
gain	2	48	-93.91
gain	48	2	-94.38
gain	2	49	-98.31
gain	49	2	-100.47
gain	2	50	-88.51
gain	50	2	-87.54
gain	2	51	-94.62
gain	51	2	-93.47
gain	2	52	-93.30
gain	52	2	-94.46
gain	2	53	-96.95
gain	53	2	-94.51
gain	2	54	-96.65
gain	54	2	-95.89
gain	2	55	-97.96
gain	55	2	-97.86
gain	2	56	-94.49
gain	56	2	-94.95
gain	2	57	-100.22
gain	57	2	-100.55
gain	2	58	-96.61
gain	58	2	-95.60
gain	2	59	-93.97
gain	59	2	-94.54
gain	2	60	-91.80
gain	60	2	-91.30
gain	2	61	-98.66
gain	61	2	-98.23
gain	2	62	-97.19
gain	62	2	-96.08
gain	2	63	-94.32
gain	63	2	-92.57
gain	3	4	-53.15
gain	4	3	-50.79
gain	3	5	-67.03
gain	5	3	-65.07
gain	3	6	-72.62
gain	6	3	-72.98
gain	3	7	-86.03
gain	7	3	-84.01
gain	3	8	-84.54
gain	8	3	-82.92
gain	3	9	-78.61
gain	9	3	-78.97
gain	3	10	-64.84
gain	10	3	-64.79
gain	3	11	-53.59
gain	11	3	-52.60
gain	3	12	-66.90
gain	12	3	-67.44
gain	3	13	-77.73
gain	13	3	-78.02
gain	3	14	-78.77
gain	14	3	-79.48
gain	3	15	-88.30
gain	15	3	-86.64
gain	3	16	-79.73
gain	16	3	-77.45
gain	3	17	-78.13
gain	17	3	-79.47
gain	3	18	-76.75
gain	18	3	-76.44
gain	3	19	-71.54
gain	19	3	-71.57
gain	3	20	-71.48
gain	20	3	-68.97
gain	3	21	-80.69
gain	21	3	-79.92
gain	3	22	-84.70
gain	22	3	-84.29
gain	3	23	-90.04
gain	23	3	-90.60
gain	3	24	-79.19
gain	24	3	-78.08
gain	3	25	-80.66
gain	25	3	-78.66
gain	3	26	-81.34
gain	26	3	-79.26
gain	3	27	-79.10
gain	27	3	-79.95
gain	3	28	-79.01
gain	28	3	-78.01
gain	3	29	-83.58
gain	29	3	-82.58
gain	3	30	-84.30
gain	30	3	-83.19
gain	3	31	-83.90
gain	31	3	-84.14
gain	3	32	-88.08
gain	32	3	-86.80
gain	3	33	-90.93
gain	33	3	-89.68
gain	3	34	-85.97
gain	34	3	-84.23
gain	3	35	-83.46
gain	35	3	-83.72
gain	3	36	-82.05
gain	36	3	-81.78
gain	3	37	-80.70
gain	37	3	-79.02
gain	3	38	-97.96
gain	38	3	-97.24
gain	3	39	-90.83
gain	39	3	-89.55
gain	3	40	-92.72
gain	40	3	-92.07
gain	3	41	-92.57
gain	41	3	-92.53
gain	3	42	-87.25
gain	42	3	-87.03
gain	3	43	-84.66
gain	43	3	-85.31
gain	3	44	-88.75
gain	44	3	-87.97
gain	3	45	-94.17
gain	45	3	-93.06
gain	3	46	-90.94
gain	46	3	-90.74
gain	3	47	-98.30
gain	47	3	-98.60
gain	3	48	-98.20
gain	48	3	-98.14
gain	3	49	-92.70
gain	49	3	-94.33
gain	3	50	-94.27
gain	50	3	-92.77
gain	3	51	-90.80
gain	51	3	-89.12
gain	3	52	-94.81
gain	52	3	-95.44
gain	3	53	-91.25
gain	53	3	-88.28
gain	3	54	-100.98
gain	54	3	-99.69
gain	3	55	-100.80
gain	55	3	-100.17
gain	3	56	-92.94
gain	56	3	-92.87
gain	3	57	-97.69
gain	57	3	-97.49
gain	3	58	-96.99
gain	58	3	-95.45
gain	3	59	-95.14
gain	59	3	-95.17
gain	3	60	-97.22
gain	60	3	-96.19
gain	3	61	-94.34
gain	61	3	-93.38
gain	3	62	-95.58
gain	62	3	-93.93
gain	3	63	-98.55
gain	63	3	-96.27
gain	4	5	-53.63
gain	5	4	-54.04
gain	4	6	-61.05
gain	6	4	-63.76
gain	4	7	-76.51
gain	7	4	-76.85
gain	4	8	-86.78
gain	8	4	-87.52
gain	4	9	-73.41
gain	9	4	-76.13
gain	4	10	-69.49
gain	10	4	-71.79
gain	4	11	-60.97
gain	11	4	-62.35
gain	4	12	-52.08
gain	12	4	-54.98
gain	4	13	-63.32
gain	13	4	-65.97
gain	4	14	-71.62
gain	14	4	-74.69
gain	4	15	-77.74
gain	15	4	-78.43
gain	4	16	-85.58
gain	16	4	-85.66
gain	4	17	-82.78
gain	17	4	-86.47
gain	4	18	-73.22
gain	18	4	-75.27
gain	4	19	-68.32
gain	19	4	-70.72
gain	4	20	-66.35
gain	20	4	-66.20
gain	4	21	-72.92
gain	21	4	-74.51
gain	4	22	-73.62
gain	22	4	-75.57
gain	4	23	-86.85
gain	23	4	-89.78
gain	4	24	-84.46
gain	24	4	-85.71
gain	4	25	-89.40
gain	25	4	-89.76
gain	4	26	-77.45
gain	26	4	-77.73
gain	4	27	-74.69
gain	27	4	-77.89
gain	4	28	-79.65
gain	28	4	-81.01
gain	4	29	-81.45
gain	29	4	-82.81
gain	4	30	-78.07
gain	30	4	-79.33
gain	4	31	-78.19
gain	31	4	-80.79
gain	4	32	-85.83
gain	32	4	-86.91
gain	4	33	-84.96
gain	33	4	-86.07
gain	4	34	-83.18
gain	34	4	-83.79
gain	4	35	-83.06
gain	35	4	-85.67
gain	4	36	-84.42
gain	36	4	-86.51
gain	4	37	-80.64
gain	37	4	-81.32
gain	4	38	-83.44
gain	38	4	-85.08
gain	4	39	-89.67
gain	39	4	-90.75
gain	4	40	-90.71
gain	40	4	-92.42
gain	4	41	-91.71
gain	41	4	-94.03
gain	4	42	-92.16
gain	42	4	-94.30
gain	4	43	-84.91
gain	43	4	-87.92
gain	4	44	-85.77
gain	44	4	-87.35
gain	4	45	-89.13
gain	45	4	-90.38
gain	4	46	-87.96
gain	46	4	-90.12
gain	4	47	-96.09
gain	47	4	-98.75
gain	4	48	-97.98
gain	48	4	-100.28
gain	4	49	-94.70
gain	49	4	-98.69
gain	4	50	-90.30
gain	50	4	-91.16
gain	4	51	-90.00
gain	51	4	-90.68
gain	4	52	-86.19
gain	52	4	-89.17
gain	4	53	-87.54
gain	53	4	-86.93
gain	4	54	-92.19
gain	54	4	-93.27
gain	4	55	-89.21
gain	55	4	-90.94
gain	4	56	-91.49
gain	56	4	-93.77
gain	4	57	-94.50
gain	57	4	-96.66
gain	4	58	-101.32
gain	58	4	-102.15
gain	4	59	-96.09
gain	59	4	-98.48
gain	4	60	-92.19
gain	60	4	-93.52
gain	4	61	-85.64
gain	61	4	-87.04
gain	4	62	-87.87
gain	62	4	-88.59
gain	4	63	-92.90
gain	63	4	-92.97
gain	5	6	-53.05
gain	6	5	-55.36
gain	5	7	-66.39
gain	7	5	-66.33
gain	5	8	-88.83
gain	8	5	-89.17
gain	5	9	-82.14
gain	9	5	-84.44
gain	5	10	-82.32
gain	10	5	-84.21
gain	5	11	-70.46
gain	11	5	-71.43
gain	5	12	-58.49
gain	12	5	-60.98
gain	5	13	-57.33
gain	13	5	-59.57
gain	5	14	-65.55
gain	14	5	-68.22
gain	5	15	-71.40
gain	15	5	-71.68
gain	5	16	-90.42
gain	16	5	-90.09
gain	5	17	-85.04
gain	17	5	-88.32
gain	5	18	-80.35
gain	18	5	-81.99
gain	5	19	-76.36
gain	19	5	-78.35
gain	5	20	-68.52
gain	20	5	-67.97
gain	5	21	-69.60
gain	21	5	-70.79
gain	5	22	-72.26
gain	22	5	-73.81
gain	5	23	-72.14
gain	23	5	-74.66
gain	5	24	-85.21
gain	24	5	-86.06
gain	5	25	-90.56
gain	25	5	-90.51
gain	5	26	-88.15
gain	26	5	-88.03
gain	5	27	-77.71
gain	27	5	-80.52
gain	5	28	-79.56
gain	28	5	-80.51
gain	5	29	-73.13
gain	29	5	-74.08
gain	5	30	-80.76
gain	30	5	-81.61
gain	5	31	-78.04
gain	31	5	-80.24
gain	5	32	-94.98
gain	32	5	-95.66
gain	5	33	-91.56
gain	33	5	-92.27
gain	5	34	-88.66
gain	34	5	-88.87
gain	5	35	-85.13
gain	35	5	-87.34
gain	5	36	-85.41
gain	36	5	-87.09
gain	5	37	-85.04
gain	37	5	-85.31
gain	5	38	-83.80
gain	38	5	-85.03
gain	5	39	-84.89
gain	39	5	-85.57
gain	5	40	-92.73
gain	40	5	-94.04
gain	5	41	-92.42
gain	41	5	-94.34
gain	5	42	-94.43
gain	42	5	-96.16
gain	5	43	-90.11
gain	43	5	-92.71
gain	5	44	-85.75
gain	44	5	-86.93
gain	5	45	-89.87
gain	45	5	-90.71
gain	5	46	-87.86
gain	46	5	-89.61
gain	5	47	-83.30
gain	47	5	-85.56
gain	5	48	-100.32
gain	48	5	-102.21
gain	5	49	-91.61
gain	49	5	-95.19
gain	5	50	-89.36
gain	50	5	-89.81
gain	5	51	-88.66
gain	51	5	-88.93
gain	5	52	-90.48
gain	52	5	-93.06
gain	5	53	-94.14
gain	53	5	-93.12
gain	5	54	-91.56
gain	54	5	-92.23
gain	5	55	-90.80
gain	55	5	-92.12
gain	5	56	-97.86
gain	56	5	-99.75
gain	5	57	-93.60
gain	57	5	-95.35
gain	5	58	-95.91
gain	58	5	-96.33
gain	5	59	-91.30
gain	59	5	-93.29
gain	5	60	-94.65
gain	60	5	-95.57
gain	5	61	-96.09
gain	61	5	-97.08
gain	5	62	-99.00
gain	62	5	-99.32
gain	5	63	-97.07
gain	63	5	-96.74
gain	6	7	-60.81
gain	7	6	-58.44
gain	6	8	-92.57
gain	8	6	-90.60
gain	6	9	-84.95
gain	9	6	-84.95
gain	6	10	-87.92
gain	10	6	-87.50
gain	6	11	-77.14
gain	11	6	-75.80
gain	6	12	-70.29
gain	12	6	-70.47
gain	6	13	-66.88
gain	13	6	-66.81
gain	6	14	-53.94
gain	14	6	-54.30
gain	6	15	-57.65
gain	15	6	-55.63
gain	6	16	-93.68
gain	16	6	-91.04
gain	6	17	-96.44
gain	17	6	-97.42
gain	6	18	-84.30
gain	18	6	-83.63
gain	6	19	-83.93
gain	19	6	-83.60
gain	6	20	-81.50
gain	20	6	-78.63
gain	6	21	-68.58
gain	21	6	-67.46
gain	6	22	-72.57
gain	22	6	-71.81
gain	6	23	-74.30
gain	23	6	-74.51
gain	6	24	-94.78
gain	24	6	-93.31
gain	6	25	-96.63
gain	25	6	-94.27
gain	6	26	-90.61
gain	26	6	-88.18
gain	6	27	-88.58
gain	27	6	-89.08
gain	6	28	-80.18
gain	28	6	-78.83
gain	6	29	-78.94
gain	29	6	-77.58
gain	6	30	-77.20
gain	30	6	-75.74
gain	6	31	-77.49
gain	31	6	-77.37
gain	6	32	-95.17
gain	32	6	-93.54
gain	6	33	-91.55
gain	33	6	-89.95
gain	6	34	-91.57
gain	34	6	-89.46
gain	6	35	-93.77
gain	35	6	-93.67
gain	6	36	-91.59
gain	36	6	-90.97
gain	6	37	-84.22
gain	37	6	-82.19
gain	6	38	-84.01
gain	38	6	-82.93
gain	6	39	-83.75
gain	39	6	-82.12
gain	6	40	-93.34
gain	40	6	-92.34
gain	6	41	-95.87
gain	41	6	-95.47
gain	6	42	-89.42
gain	42	6	-88.84
gain	6	43	-90.89
gain	43	6	-91.19
gain	6	44	-89.07
gain	44	6	-87.94
gain	6	45	-88.41
gain	45	6	-86.95
gain	6	46	-86.66
gain	46	6	-86.10
gain	6	47	-91.23
gain	47	6	-91.18
gain	6	48	-103.58
gain	48	6	-103.17
gain	6	49	-93.72
gain	49	6	-95.00
gain	6	50	-96.31
gain	50	6	-94.45
gain	6	51	-92.97
gain	51	6	-90.93
gain	6	52	-96.58
gain	52	6	-96.85
gain	6	53	-96.95
gain	53	6	-93.63
gain	6	54	-94.21
gain	54	6	-92.57
gain	6	55	-90.94
gain	55	6	-89.96
gain	6	56	-100.62
gain	56	6	-100.20
gain	6	57	-103.53
gain	57	6	-102.97
gain	6	58	-105.13
gain	58	6	-103.23
gain	6	59	-94.34
gain	59	6	-94.02
gain	6	60	-95.67
gain	60	6	-94.29
gain	6	61	-102.81
gain	61	6	-101.49
gain	6	62	-97.63
gain	62	6	-95.63
gain	6	63	-102.23
gain	63	6	-99.59
gain	7	8	-95.08
gain	8	7	-95.49
gain	7	9	-93.89
gain	9	7	-96.27
gain	7	10	-88.67
gain	10	7	-90.64
gain	7	11	-87.24
gain	11	7	-88.28
gain	7	12	-83.03
gain	12	7	-85.59
gain	7	13	-66.79
gain	13	7	-69.10
gain	7	14	-65.08
gain	14	7	-67.81
gain	7	15	-52.60
gain	15	7	-52.95
gain	7	16	-98.16
gain	16	7	-97.90
gain	7	17	-93.33
gain	17	7	-96.69
gain	7	18	-84.03
gain	18	7	-85.75
gain	7	19	-84.10
gain	19	7	-86.16
gain	7	20	-80.54
gain	20	7	-80.05
gain	7	21	-76.93
gain	21	7	-78.19
gain	7	22	-68.58
gain	22	7	-70.20
gain	7	23	-69.01
gain	23	7	-71.59
gain	7	24	-96.80
gain	24	7	-97.71
gain	7	25	-95.56
gain	25	7	-95.58
gain	7	26	-92.43
gain	26	7	-92.38
gain	7	27	-87.01
gain	27	7	-89.88
gain	7	28	-85.17
gain	28	7	-86.20
gain	7	29	-77.97
gain	29	7	-78.98
gain	7	30	-78.34
gain	30	7	-79.26
gain	7	31	-76.25
gain	31	7	-78.52
gain	7	32	-96.87
gain	32	7	-97.61
gain	7	33	-97.57
gain	33	7	-98.35
gain	7	34	-89.75
gain	34	7	-90.03
gain	7	35	-86.11
gain	35	7	-88.38
gain	7	36	-86.07
gain	36	7	-87.82
gain	7	37	-93.16
gain	37	7	-93.51
gain	7	38	-86.54
gain	38	7	-87.84
gain	7	39	-85.44
gain	39	7	-86.19
gain	7	40	-94.74
gain	40	7	-96.12
gain	7	41	-96.67
gain	41	7	-98.66
gain	7	42	-90.79
gain	42	7	-92.59
gain	7	43	-92.80
gain	43	7	-95.47
gain	7	44	-88.33
gain	44	7	-89.58
gain	7	45	-93.69
gain	45	7	-94.60
gain	7	46	-83.34
gain	46	7	-85.16
gain	7	47	-89.08
gain	47	7	-91.40
gain	7	48	-100.28
gain	48	7	-102.25
gain	7	49	-101.29
gain	49	7	-104.94
gain	7	50	-92.74
gain	50	7	-93.26
gain	7	51	-90.26
gain	51	7	-90.60
gain	7	52	-89.39
gain	52	7	-92.04
gain	7	53	-91.40
gain	53	7	-90.45
gain	7	54	-90.75
gain	54	7	-91.49
gain	7	55	-91.07
gain	55	7	-92.46
gain	7	56	-103.80
gain	56	7	-105.75
gain	7	57	-98.05
gain	57	7	-99.87
gain	7	58	-95.56
gain	58	7	-96.05
gain	7	59	-92.81
gain	59	7	-94.87
gain	7	60	-95.02
gain	60	7	-96.01
gain	7	61	-95.04
gain	61	7	-96.10
gain	7	62	-92.89
gain	62	7	-93.28
gain	7	63	-88.11
gain	63	7	-87.85
gain	8	9	-50.95
gain	9	8	-52.92
gain	8	10	-68.91
gain	10	8	-70.47
gain	8	11	-77.57
gain	11	8	-78.21
gain	8	12	-80.71
gain	12	8	-82.87
gain	8	13	-92.30
gain	13	8	-94.20
gain	8	14	-88.92
gain	14	8	-91.25
gain	8	15	-91.01
gain	15	8	-90.96
gain	8	16	-52.81
gain	16	8	-52.14
gain	8	17	-66.88
gain	17	8	-69.84
gain	8	18	-67.99
gain	18	8	-69.30
gain	8	19	-86.26
gain	19	8	-87.92
gain	8	20	-86.28
gain	20	8	-85.39
gain	8	21	-87.49
gain	21	8	-88.34
gain	8	22	-91.30
gain	22	8	-92.51
gain	8	23	-96.24
gain	23	8	-98.43
gain	8	24	-73.42
gain	24	8	-73.93
gain	8	25	-71.56
gain	25	8	-71.18
gain	8	26	-79.91
gain	26	8	-79.46
gain	8	27	-81.39
gain	27	8	-83.86
gain	8	28	-83.73
gain	28	8	-84.35
gain	8	29	-91.70
gain	29	8	-92.31
gain	8	30	-95.92
gain	30	8	-96.43
gain	8	31	-99.27
gain	31	8	-101.13
gain	8	32	-86.23
gain	32	8	-86.57
gain	8	33	-74.61
gain	33	8	-74.98
gain	8	34	-77.99
gain	34	8	-77.86
gain	8	35	-84.41
gain	35	8	-86.28
gain	8	36	-87.76
gain	36	8	-89.11
gain	8	37	-90.21
gain	37	8	-90.15
gain	8	38	-92.19
gain	38	8	-93.09
gain	8	39	-101.08
gain	39	8	-101.42
gain	8	40	-84.67
gain	40	8	-85.64
gain	8	41	-77.59
gain	41	8	-79.18
gain	8	42	-83.27
gain	42	8	-84.66
gain	8	43	-88.42
gain	43	8	-90.69
gain	8	44	-92.44
gain	44	8	-93.28
gain	8	45	-90.56
gain	45	8	-91.07
gain	8	46	-96.91
gain	46	8	-98.32
gain	8	47	-99.25
gain	47	8	-101.17
gain	8	48	-93.07
gain	48	8	-94.63
gain	8	49	-88.76
gain	49	8	-92.01
gain	8	50	-88.31
gain	50	8	-88.42
gain	8	51	-88.64
gain	51	8	-88.57
gain	8	52	-93.08
gain	52	8	-95.33
gain	8	53	-91.85
gain	53	8	-90.50
gain	8	54	-94.84
gain	54	8	-95.18
gain	8	55	-96.82
gain	55	8	-97.81
gain	8	56	-96.07
gain	56	8	-97.62
gain	8	57	-88.95
gain	57	8	-90.37
gain	8	58	-102.71
gain	58	8	-102.80
gain	8	59	-94.58
gain	59	8	-96.23
gain	8	60	-99.10
gain	60	8	-99.69
gain	8	61	-99.27
gain	61	8	-99.92
gain	8	62	-96.11
gain	62	8	-96.09
gain	8	63	-101.69
gain	63	8	-101.02
gain	9	10	-55.08
gain	10	9	-54.67
gain	9	11	-78.62
gain	11	9	-77.28
gain	9	12	-76.79
gain	12	9	-76.97
gain	9	13	-79.76
gain	13	9	-79.69
gain	9	14	-89.04
gain	14	9	-89.40
gain	9	15	-96.40
gain	15	9	-94.38
gain	9	16	-65.17
gain	16	9	-62.53
gain	9	17	-58.33
gain	17	9	-59.31
gain	9	18	-61.20
gain	18	9	-60.53
gain	9	19	-70.78
gain	19	9	-70.46
gain	9	20	-83.30
gain	20	9	-80.44
gain	9	21	-84.08
gain	21	9	-82.96
gain	9	22	-96.74
gain	22	9	-95.97
gain	9	23	-93.86
gain	23	9	-94.07
gain	9	24	-74.88
gain	24	9	-73.42
gain	9	25	-73.38
gain	25	9	-71.02
gain	9	26	-69.62
gain	26	9	-67.19
gain	9	27	-76.56
gain	27	9	-77.05
gain	9	28	-87.98
gain	28	9	-86.63
gain	9	29	-85.00
gain	29	9	-83.64
gain	9	30	-94.12
gain	30	9	-92.65
gain	9	31	-97.15
gain	31	9	-97.04
gain	9	32	-81.50
gain	32	9	-79.87
gain	9	33	-79.61
gain	33	9	-78.01
gain	9	34	-81.31
gain	34	9	-79.21
gain	9	35	-82.96
gain	35	9	-82.86
gain	9	36	-84.67
gain	36	9	-84.04
gain	9	37	-86.80
gain	37	9	-84.77
gain	9	38	-94.95
gain	38	9	-93.87
gain	9	39	-99.08
gain	39	9	-97.45
gain	9	40	-87.03
gain	40	9	-86.03
gain	9	41	-88.02
gain	41	9	-87.63
gain	9	42	-81.30
gain	42	9	-80.72
gain	9	43	-87.19
gain	43	9	-87.49
gain	9	44	-81.30
gain	44	9	-80.17
gain	9	45	-90.28
gain	45	9	-88.82
gain	9	46	-93.76
gain	46	9	-93.20
gain	9	47	-100.87
gain	47	9	-100.82
gain	9	48	-95.79
gain	48	9	-95.38
gain	9	49	-88.02
gain	49	9	-89.30
gain	9	50	-93.98
gain	50	9	-92.12
gain	9	51	-90.55
gain	51	9	-88.51
gain	9	52	-89.17
gain	52	9	-89.45
gain	9	53	-88.97
gain	53	9	-85.65
gain	9	54	-97.28
gain	54	9	-95.64
gain	9	55	-96.35
gain	55	9	-95.36
gain	9	56	-96.29
gain	56	9	-95.86
gain	9	57	-95.91
gain	57	9	-95.35
gain	9	58	-89.41
gain	58	9	-87.52
gain	9	59	-95.34
gain	59	9	-95.01
gain	9	60	-100.89
gain	60	9	-99.50
gain	9	61	-92.88
gain	61	9	-91.57
